TweetID,From User,Tweet
274192259359064064,Inc1alex,"#fashion Yoko Ono has always erred on the side of weird. Over the years, her art installations and music h... http://t.co/JwGKjjt6 #SWAG"
274192258528600065,Inc1alex,"#fashion Like carbon dating on a dinosaur's bone, my affinity for all things plexi is not something that c... http://t.co/QXRMbb4X #SWAG"
274192257559715841,Inc1alex,"#fashion Michael Jordan wore cargo pants to play a round of golf at the high-end La Gorce Country Club in ... http://t.co/EHzT2Jm6 #SWAG"
274192251159183360,CayCay_McNitro,"When no one notices your #swag haircut #:( #itsnottoolatetogivemecompliments"
274192224219172864,MarleyMcqueen,"#live #swagg #swag #blackandwhite #colour #bass i robbed this one 😎 http://t.co/Ob0MjI8J"
274192217600561153,lgcaldwell1287,"The battle has already been won.  Hold your head up and look to God's glory.#swag"
274192197165912064,ObeyYankee,"School #ootd #swag http://t.co/kbvSzlJU"
274192195446243328,emilynicole14,"@HippieProblemz your tattoo is beauuutiful! #rad #swag 💃👯👑🌸😍"
274192193621749760,AliceCo1999,"#happy #nice #wonderful #beautiful #cool #super #swag #home #girl #bad #black #wait #love #good #betmen #yel http://t.co/VKk3IA2d"
274192189947527168,e_Lo405,"At the #Thunder vs #Rockets game last night...K-Mart from downtown! #ThunderUP #Swag http://t.co/J5LcjZEB"
274192189733601280,heathernhunter,"Didn't realize I had dog hair ALLLLL over me when I left the house for the gym. Awesome. #Swag....not."
274192189033164800,NahNah_Kay,"RT @short_black_boi: #Tbt with my goons @oliva_twiist @nahnah_kay @burrn_hard. #family #brothers #swag #presec #dope #blue #shoes http://t.co/HLthdqtW"
274192172490825728,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 14731"
274192157424893952,PoneiDaDemi_,"#friends #happy #brazil #beautiful #bestoftheday #cool #cute #l4l #like #lol #love #good #fun #swag #day #to http://t.co/Ga1k5gWe"
274192146133815297,313_Terrell_TD,"Got bored in class NIKE SWAGG #nike #shoes #swag #swagg #socks http://t.co/aIfDOnxG"
274192138915418112,_alheelunaa,"No busques lo que ya tienes con la persona que quieres'!! #Swag"
274192127444000768,Mike_McGrath22,"RT @Strahinja_17: Shamoun rocking that monkey tail #swag http://t.co/5HzwVrUj"
274192120913481730,JUST_do_itt_,"#Tbt #ThrowBackThursday #Youngin #Swag #KillenIt http://t.co/JPkO0BtY"
274192095537934336,Ikbal_TKJ,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 37324"
274192074939707392,BigMattyMcC,"@iona_mccann #MINDFUCK #swag #yolo #ros"
274192037094506498,amploamplo,"Under Armour performance fleece for UofL Women's Hockey. #swag #amplohockey http://t.co/KWFRhhap"
274192023089709056,LOVE_MEEEEEEE_,"Almost LEGAL #Swag"
274191988528644096,NunuHusnuul,"RT @verajunvr: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 79601"
274191982916681728,ItsJustMikey,"So I won this Xmas  teddy bear worth £160 from shopcade  #toy #teddy #ted #hamleys #money #swag #style #food http://t.co/Rnyfnb8B"
274191976138674176,ohsuhyeon,"LIKE A BOSS xD RT @EXOasONE [GIF] Kris @ the Airport #Swag xP (cr: to owner v: ssign99) http://t.co/tqjUhGJL …"
274191965342556160,stuarty2k12,"#swag Ross Carson you know the score:)"
274191958312878081,corbin_howard17,"RT @b_ford1: #tbt this describes us perfectly @corbin_howard17 danny_j13 #swag #cruise #bestfriend http://t.co/Fgk6bVna"
274191911047274497,BieberHigher,"Greece is beautiful :P #swag ♥"
274191908853649408,Jswavey,"Check the kill count #jason #sosa #love #fam #grey #nike #footlocker #otf #lol #swag #swavey #lightskin #bas http://t.co/ei0yo9kM"
274191899051565056,StephhVal,"New girlfriend lezbehonest #swag @hannah_mmmarie http://t.co/UpcvV7D8"
274191893116637184,TimeToSayBieber,"RT:@justinbieber #swag ##TimeToSayBieber"
274191891174662144,JavicktubeXL,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 38607"
274191890075762688,bruveiiga,"#swag #soqnao http://t.co/g8iWXDjS"
274191844785680385,mattymcilvennie,"@Nvhvm Hiding my iphone behind a carhartt catalogue #swag!"
274191843166662656,BenteLoveBieber,"#something #like #swag #lol #blondine #brunette #love #belieber #love @justinbieber http://t.co/ynYGFopb"
274191818785173504,Tarnov,"#MEMES #SWAG #YOLO"
274191802662256640,FrancescaEdge,"I should try not to have such #swag I'm far to #cool4skl"
274191786254143489,Pat10owich,"@JamesBurlewJr Hey sexy! ;) #Swag"
274191772614283265,natie_gr,"Ням ням усики:D #moustache #swag #fashion #cute #lol #instamood #me http://t.co/1bJTi0DD"
274191768222834688,hillary903,"RT @EXOasONE: [GIF] Kris @ the Airport #Swag xP (cr: to owner v: ssign99) http://t.co/GqHNQnqo"
274191766029221888,biebsafado,"@bbdobieber #mentira #vc #esta #mentindo #mentirosa #idiota #estou #escrevendo #assim #pq #tenho #swag"
274191754100633600,nJerseyboi_212,"RT @BlackOni: @nJerseyboi_212 @jbrown13 Respect my brotha... #youngmoguls #swag"
274191739319898112,earthtoandie,"RT @EXOasONE: [GIF] Kris @ the Airport #Swag xP (cr: to owner v: ssign99) http://t.co/GqHNQnqo"
274191713201963009,tamiong,"@Georgecraigono #SWAG HAHAHA"
274191689009217536,verajunvr,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 79601"
274191680075358208,WiLL_BaNG,"This is how I feel this am. Don't kill my vibe.... Ever. Glasses on on the inside #swag #KendrickLamar #good http://t.co/ntoBTB7m"
274191667609866241,thomasliamkelly,"RT @_incondite: @thomasliamkelly #swag http://t.co/P9GZYoPF"
274191642750251008,JFryeBSwaggin22,"add me on instagram at @JFryeBSwaggin22 #instafollow #swag #iphoneonly #love #instagood #iphonesia #instamood #me #instagramhub #instadaily"
274191617676685314,Rizalyzeus1,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 97355"
274191612844851200,NunuHusnuul,"RT @3Cendol: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 77105"
274191611037118464,KaelBrentnell,"@SlumdogKaleb @kylewilson1234 Never thought I'd see the day eagle took home most improved. #swag"
274191597271404544,KaroyanSarik,"Бля #давайдосвидания #swag #ахуенно"
274191577956638720,Imma_Gentleman,"#TrueReligionJeans #Swag #Fresh... My fourth time wearing these since sophomore year!!!!! http://t.co/uB5FOCmW"
274191523774611457,illaydillay,"@SamanDhanda BUT IM SO COOL #SWAG #YOLO"
274191517801934848,alexcia_acosta,"#formal #dress #glitter #sequins #blue #love #so #excited #instagood #HTC #swag http://t.co/1GCyDpvX"
274191513943171072,xelee1o,"#swag #love #haters http://t.co/1skJQhm0"
274191513133658112,britt_foshee,"These socks>>> #swag #sofunny @aight_itsknight http://t.co/YizlCami"
274191507479748608,Von_WavEy_23,"#teamblack #LeBrons #nike #flyguy #lol #cooling ##bornstunna #swag #kotd #sotd #elitesocks http://t.co/liBnwGdS"
274191498407456768,shelbyl94,"Choir prep #swag http://t.co/bRV0BMre"
274191490786418689,kelseynayl0r,"me and my bro sat here singing phineas and ferb tunes #swag #sick #dope"
274191482808844288,realglilz,"RT @Amarghh: I want #swaggie tattooed on my fingers because #swag"
274191480787177472,AubriAnnDove,"#Swag. Secretly we are gay. Hahaha."
274191480032202752,EXOasONE,"[GIF] Kris @ the Airport #Swag xP (cr: to owner v: ssign99) http://t.co/GqHNQnqo"
274191471245144064,FernandoRawrmos,"This 80 year old guy standing next to me has some fly kicks. #Swag"
274191454941892608,BenteLoveBieber,"So groot! HAHHAHAHAHAHA jwz @deemiepeemie #friend #lol #love #brunette #blondine #swag #justinbieber http://t.co/5m5Ws6lG"
274191425862787072,gabrielle_397,"RT @jMags97: I get pu$$y #canthandlemy #swag http://t.co/fM3O9QUK"
274191421278396416,theonlykjs,"#swag #notreally http://t.co/jE3VONhS"
274191420724764674,zaragozah0,"#swag #swaggy  #beaty  #like  #AMA2012 #WillisTower http://t.co/72FYkFny"
274191418472402945,shelbelizabeth2,"RT @JamTay: Science name ! #gay #ferda #girls #yolo #swag #thuglyfe @K3alyAndr3son http://t.co/ROCAspD5"
274191414039035904,Qam_Amir,"Check this cute guy #swag http://t.co/IcgMF5ei"
274191388604768258,DETAILS,".@WSJ swung by and snapped some pics of our staff at work. Here, a day at the DETAILS HQ: http://t.co/fVuEfxe6 #HowWeDo #Swag"
274191386797019137,megawordstale,"SWAG#dreambig #NeverSayNever #NeverGiveUp#SWAG I love u Justin,you have thougt me to never give up on my dreams!"
274191374876819456,vikicwikly,"#swag #lovely #street #usa #mydraw http://t.co/0xrcsnBC"
274191352189825024,LivenLifeCarlos,"@KyleWhitaker96 is the sexiest guy I know. #swag"
274191326927519744,IAmNadaBaby,"@xAshleyyboo whuahahahaha wrm #kangewoon  #swag"
274191305150717952,CrazyAsiaD,"RT @JustAnotherJedi: #SWAG @CrazyAsiaD hair thing http://t.co/3pbK88IR"
274191303619801088,underwoodaj,"SWAGThank GOD for my blessing on black Friday. #SWAG"
274191282572775425,Caitlyn_Martel,"RT @brizzyperizzy: Matching hats tho #swag @RossAldrich http://t.co/zZJWGQPn"
274191276784615426,Pollllly_,"""@Shelby_EST19XX: @Pollllly_ #swag http://t.co/VqY2ymlF"" i wish i.had that hat swagg http://t.co/rrJRR24F"
274191203346550784,sociopsychopath,"#AllBlacks training at our pitches #swag http://t.co/HyR8mV6w"
274191181171277824,MissMaxineMcKay,"RT @LewisCraig_Muir: @MissMaxineMcKay there will be swans and unicorns! #swag"
274191156177416192,JamTay,"Science name ! #gay #ferda #girls #yolo #swag #thuglyfe @K3alyAndr3son http://t.co/ROCAspD5"
274191151903420416,KontolMlungker,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 80059"
274191131376488449,tyler_fa,"RT @KiefMan14: Slept till 7 this morning #yolo #swag"
274191122899824640,emancohen,"#AllBlacks training at our pitches #swag http://t.co/jK00MuBb"
274191109536751616,charlesvpp,"SWAGI can type ""Justin Bieber"" faster then I can type my own fucking name. #SWAG"
274191100221222913,MarcinMurawski,"@kianamadeira your pants are high as fuck #swag"
274191076603097088,cetorrico26,"Check out the denim collar. #hawt #swag #getsthepeoplegoing #iwantone @ Individual Laundry http://t.co/bYz94T7U"
274191061658791937,Ssofia_R,"me saque un 10 en la prueba de historia y 9.50 en matematicas #SWAG"
274191059507105792,KarmaKaiser,"""You aren't rich if you can't afford an army""-Crassus#swag"
274191047117131776,Gucci_Pancake,"#swag is dead. It's all about that #whale. GET HIP."
274191030448971776,3Cendol,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 77105"
274191005153128448,JustAnotherJedi,"#SWAG @CrazyAsiaD hair thing http://t.co/3pbK88IR"
274190994096939009,CindeeShines,"Trying to steal mimiis_11  #swag with her Vest Stylo >.^ <3 http://t.co/gwmnRZAo"
274190985330827266,Juanmaambrojo,"#swag #dope #art #weed #me http://t.co/2pVtClK1"
274190979257495552,OHaiBethany,"RT @Ghetto_Rainbow: @ThatMasterBeta #swag"
274190978645114881,casSaymyname,"Omg this light skinned boy presenting is wearing a polo sweater and HAS A BRITISH ACCENT #swag i'm in love like i'm, omg i'm gonna die 😍😘😳"
274190969111470080,NellaDa_1,"#swag #allwhite @myweirddopeness http://t.co/L8vxUYUS"
274190966548729857,JESSdoit_5,"Incase you can't tell, I give zero fucks today. #15days #swag http://t.co/CIhie9N9"
274190965617602560,GustavssonTilda,"Vi som känner oss rätt boss i pilotglasögon... #swag #instasexy http://t.co/BCRBDwnu"
274190962576736256,KiefMan14,"Slept till 7 this morning #yolo #swag"
274190931727622146,Feemz691,"#Swag i think i got it from ma dads side. eehhhmm 'giggs' @officialgiggs"
274190924140142592,GoreasuarMedia,"Photo: Just a rough draft of the canvas I am doing #art #lessonone #graffiti #swag #9lives #cob http://t.co/WLXujFUQ"
274190914749087744,GoreasuarMedia,"Just a rough draft of the canvas I am doing #art #lessonone #graffiti #swag #9lives #cob http://t.co/LVUbMLva"
274190912375111680,HaileyDuron13,"RT @MorganHudson13: @HaileyDuron13 Well just saying! I'm poor but I still have money for McDonalds. #swag"
274190911691427840,Nusha757,"#SWAG http://t.co/7BhERiK7"
274190862488047616,bryannamcghee,"RT @ang_kidrauhl: Bryanna tryna be gangster. She bout that thug lyf. Hahaha #swag #funnyshit"
274190859707244545,Joacimbt,"Them bitches can't handle my #SWAG http://t.co/fSfc8mzP"
274190833396355072,Usable_Art,"AWESOME DESIGN! #SWAG / SWAGG Funny, Trendy, Cool Internet Quote iPhone 5 Covers from Zazzle http://t.co/HoY8ct4g"
274190824848367616,IneseJakobsone,"vsmz paldies anchelei un birkai ,ka sarecinaja:D kaut gan birkai atkal ljaunie joki paspruka:DD #swag"
274190824735113216,Shelby_EST19XX,"@Pollllly_ #swag http://t.co/FmXAhCJi"
274190819861344258,shadesmagazine1,"Swag Jr. #shades365 http://t.co/4FgfuTop #foto #Flickr #photographers #kids #swag #cute"
274190817827098624,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 27883"
274190816912760832,therealparadaiz,"ONELOVE #swag http://t.co/93zi7E97"
274190809375600641,FianPradita,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 77277"
274190807437832192,yoangelooo,"Got an A for that presentation and now im exempted from the final quiz and exam...... #swag"
274190759853432832,HalieLobo,"#tbt thug life. #bowlcut #swag http://t.co/4BYJ2hFg"
274190741490782208,MsKayz,"RT @Rapnerd1: S/o to @GotHipHopSwagga holdin it down for indie artist much respect I like how y'all keep shit fresh & on point #SWAG"
274190740953919488,MRCNLatupella,"#Swag #3post #Like #Love #you <3 http://t.co/85h76Bpa"
274190694925606912,DTuretsky,"Baby winter swag! #tbt #swag http://t.co/QfFXjTQo"
274190691670831104,erod139,"it's that #ny #swag lol ;)"
274190691373051904,SaveToKnight3,"Uhhh just saw a fat squirrel climbing up a tree full force with a grocery bag in its mouth! Lol #swag @Em_WaNdo"
274190661635432448,TooHardSteven,"@throwednigga420 @emmazingg nah nigga you smart!!! Im dumb.. Lol #swag #dontgiveafuck"
274190629356056576,Rico__Jones,"RT @TeyonW: Omar on the African safari hype, gazelles+leopard print #swag http://t.co/Gvlpp8ZJ"
274190626143236099,10FrancisBungue,"@OneDeepdeeton he is the only one without powers though. He does it straight 100 #swag #Alfred"
274190620921315328,T_BOZZZ,"me and @ashleighkayyyy just made 55's on our math quiz. #swag"
274190615099621379,ArdienDien,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 14762"
274190583763980288,KWillz123,"RT @FurEBear: @KWillz123 As long as your in my suitcase i wont need any #swag"
274190562997968896,JFryeBSwaggin22,"http://t.co/8rnjMAsD ""Next One"" Official HD Music Video #22Nation #teamfollowback #followngain #autofollow #100aday #200aday #swag #download"
274190560267485184,lex_blumengold,"@Mallonnn: @lex_blumengold: @Mallonnn #LaceUp #6thperiodstudyhall” #kiddd #swag #somethinglight” #mike #stud #rowdy #kiddddddd"
274190555758616576,trevormatheus,"@RickieFowlerPGA let's get a win #swag"
274190546954756096,Young_With_Me,"Chillin with Sophie! #SWAG http://t.co/CkvfPjNF"
274190543435747328,Aqilololo,"RT @AthirahZmhd: Buktikan #swag ""@Aqilololo: Tunggu lah nanti aku edit gambar aku dgn Najib main snooker."""
274190523546349568,wahyudi_kuasa,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 19994"
274190510313324547,ang_kidrauhl,"Bryanna tryna be gangster. She bout that thug lyf. Hahaha #swag #funnyshit"
274190509717733376,AthirahZmhd,"Buktikan #swag ""@Aqilololo: Tunggu lah nanti aku edit gambar aku dgn Najib main snooker."""
274190507561861120,seantme,"I want the square iPod nano with a touch screen so I can wear it as a watch. #swag"
274190483125854208,reapdestruction,"RT @HighOnAcid_: If you have #Swag or #Yolo or any of those on your bio, I CERTAINLY, wont follow back, So fuck off."
274190453635682304,amaratbfh,"RT @lottiepeachey: in English with @amaratbfh #swag"
274190435566632961,AlexKlasnic,"#swag #yolo #ymcmb #ym #lilwayne #drake #nikkiminaj"
274190427270287360,Soren_peterssen,"#hollisterphotohunt #sunset #beach #skies #sky #boy #girl #hot #blonde #brunette #swag #vans #aber @ Field's http://t.co/flDQOH5h"
274190405870956546,AChenDoe,"RT @twimer25: Holy shit watersheds are amazing #chesapeakebay #swag"
274190334211272704,HighOnAcid_,"If you have #Swag or #Yolo or any of those on your bio, I CERTAINLY, wont follow back, So fuck off."
274190309691375616,jamie_sue214,"@TCrook_4 you're just mad cuz i'm cool #swag ;) haha"
274190301713809410,davay_RT,"RT @McFucker1: #instacollage #swag #ДАВАЙДОСВИДАНИЯ #BLACKSTAR http://t.co/dYBRy8m6"
274190275960774657,yummyalonebb,"RT @ellamuvida: #favsong #ipod #noah_band #iphone #swag http://t.co/e73kGl6d"
274190248899137537,NEETFREAK_,"http://t.co/HrYdEfWe #neetfreak #dope #fly #follow #swag #fashion #igers #igdaily #iphoneia #in http://t.co/MyPzdEIo"
274190177755340800,Taj_MB21,"RT @MarlonCorwin: Real sneaker-heads would understand. #sneakerhead #problem #kicks #shoes #sneaker #swag #fight #love #hellno http://t.co/RNbPCcEL"
274190176870359041,jamarriecobb,"In bed coolin it. #polo #patriots #beanie #chillin #tattoos #inkedup #swag http://t.co/HRm3kuN2"
274190164073541633,Dirty_Swag_King,"#Swag"
274190143529811968,beetlebuug,"oooooh-la vous vous rappelez de mon écriture d'invention pour le bac blanc de Français sur Figaro j'ai eu la meilleure note mdrr #SwAg #YoLo"
274190128954605568,matt_mccollum,"What kind of DJANGO UNCHAINED swag can I add to this? #swag #ingloriousbasterds #bearjew #djangounchained http://t.co/QmptButA"
274190091587551235,Cjsaylor10,"RT @ThatMYSTERious1: Keep getting told I have ""swag"" and I don't even believe in it! Get it right kids #swag is for suckas, #mojo is for men!"
274190091390423040,_YaaagoB,"#swag #newera #new #snapback #likeforlike http://t.co/U5X3ap4i"
274190085279342593,lilgirlinstyle,"#littlegirlinstyle #lookbook #ootdshare #ootdkids #ootnmagazine #ootdmagazine #girlswag #swag #blogger #blog http://t.co/U1l57qfS"
274190069806542848,AhhGoldenkisses,"@SippOnBRANDIE lmfaoooooo Brandie BYE! I wish I had #Swag! Lmfaooo I just called your messy ass!"
274190054157590530,Classie_Kay,"RT @TAgueros: Definitely just aced that essay 😎 #swag #toogood"
274190050143637504,xharryscurls69,"Good pizza for us. #yolo #swag #amazing #awesome #beauty #beautiful #bestoftheday #cute #fun @ Made In Italy http://t.co/G0AcbsHX"
274190049959092224,FerrariFerguson,"OWWWW RT @MiCkaNicole: @FerrariFerguson Waiiitttttttt #swag!! Lol http://t.co/l8DTSZL5"
274190043676016640,ExZACly_,"@AaronBComedy Bro, i'm about to get a pair. #ItsRealOutHere #Efficient #Swag"
274190042153508865,seanoverboard,"Addicted ⌚ #watch #Stuhrling #swag #timepiece http://t.co/5DibuYFY"
274190028534583296,FurEBear,"@KWillz123 As long as your in my suitcase i wont need any #swag"
274190006145392642,MarloMarquise,"Signed print contest! I'll be sending out a signed print & some other goodies to my 3,000 follower! Please RT! #contest #swag #burlesque"
274189998943789056,SpenceRosee,"#Senior Picture! #Seniors2013 #Swag http://t.co/FerSk5Wo"
274189994304880640,calaing,"Just chilling 😎#swag #spartacus #happy #puppylove #puppy #shihtzu #toypoodle #tiny #bestfriend #loveyou #smi http://t.co/7k9ezUXf"
274189970569322497,CamVsKoo,"In life, sometimes things get hard, very hard... #tbt #fashion #style #swag #shoutout #share #sac #love #rel http://t.co/9hH6Abd5"
274189922401914880,reaganhu21,"nine minutes until nap time. #swag"
274189897789734912,RhythmXoh,"RT @chandaconley: spending my sick day watching #RhythmX videos :))) #Swag"
274189922401914880,reaganhu21,"nine minutes until nap time. #swag"
274189897789734912,RhythmXoh,"RT @chandaconley: spending my sick day watching #RhythmX videos :))) #Swag"
274189860208795648,Kaycee_Melody,"Uni.😘👊💢 #ootd #uni #uniform #apron #swag #messy #textiles #fashion #workshop #red #lipstick #lips #pout #lon http://t.co/xQNARgtM"
274189856979173376,MorganHudson13,"@HaileyDuron13 Well just saying! I'm poor but I still have money for McDonalds. #swag"
274189823785447424,FeVee_I_P,"my gurLz... #2NE1 #swag http://t.co/sOiMLTiW"
274189797533294592,tewetummytara,"Lmfao my wall paper on my phone. #swag #swaggie #animal #llama #cute http://t.co/Geb2n99N"
274189793062158336,rhyswillett,"RT @adam_fowlesy: @Jake_henley96 @rhyswillett @TheGedmond @Joe_Stewart97 @Benjaminfoley96 follow these top donnys #swag #formbanter ;)"
274189784711323649,SwagLoveBieber,"Beliebers run this shit but i guess you've got it clear that Justin is boss in this generation #SWAG"
274189773604798464,JulisitaCavazos,"RT @JorgeCavazosR: Yeaaaaaa #Swag http://t.co/IZvPGR9D"
274189773403459585,LilDriver14,"#Science #Glasses #Piffy #Swag http://t.co/VdYUnbL9"
274189737357619200,aidan_buchan,"RT @shh_Wilson: @aidan_buchan that's actually true.. primark is just a warehouse full of #swag"
274189725550661632,xharryscurls69,"Good pizza for us. #yolo #swag #amazing #awesome #beauty #beautiful #bestoftheday #cute #fun @ Made In Italy http://t.co/uE23gzk7"
274189709054447616,b0nkie,"@olleandersson93 soon to be omw to arlanda #swag"
274189693460029440,Leeeeeshka,"RT @pandora971: Няшка :D #swagg #swag #hustle #hustler #moscow #graciously #life #everyday#winter #iguides_photo #fisheye http://t.co/9QYxW4Um"
274189692080119809,selmaa645,"RT @swagbiebas: ¿Justin? ¿vestirse formal para conocer al primer ministro de Canadá? no, él se viste así http://t.co/NOJPk3YP #swag."
274189673134436352,ivantuit,"Hoy me fui en pijama a la escuela #SVUV #Swag"
274189658286592000,BEEZP,"RT @DJPHENOM216: #salute my nigga @DJSlouch216 that set was dope yesterday homie...and he played that @BEEZP antedope #swag!!!!!!!!!"
274189640804745216,AlexCroatt,"@ChrisCroatt on the Wheaties box. Cardboard boat race 2008. #champs #swag http://t.co/biN299oU"
274189607556501504,JackNicholls5,"@RTerry19 Burberry track suit mate. With Lonsdale trainers. #swag"
274189598748446720,GDIArkansas,"Wearing my flat bill and thinking its cool #swag"
274189597611814914,RhymnSimon,"Scrubbed out Joe edition #Swag http://t.co/lprc1MI0"
274189574606028802,CeajayMusic,"RT @Miss_Special1: CeaJay.. I like that name #Swag #RealTalk#MyBabysName@CeajayMusic"
274189563948314624,ShotsnoCHASErs,"Me and my momma for my 16th bday!!! #love #fashion #me #swag #family #tbt #throwbackthursday #instagood #sty http://t.co/oeFj5aDx"
274189557342273536,kinzeyray,"I got some mean surgery #swag. #PINK #GUCCI #fuzzyrainbowboots http://t.co/s0BWOoXP"
274189554930577408,Swag_34owr,"#SWAG !"
274189527931842560,jake_craft,"#tbt junior year yearbook pic. S/O to @laurenahale5 for finding the pic. #swag http://t.co/fw1ra8PL"
274189525138407425,drayz23,"Popsicles for breakfast when dray babysits #swag http://t.co/X5Tw6AEN"
274189517701914625,JFryeBSwaggin22,"http://t.co/MHOan0EV ""Next One"" #22Nation #teamfollowback #100aday #200aday #followngain #followme #swag #instantfollowback #hiphop #based"
274189470780252160,ArsalanIshtiaq,"When ""HE' was a bachelor and not so mean :P #friends #Lahore #fashion #swag #style #stylish #TagsForLikes #m http://t.co/YctekwPM"
274189468859265024,trentleverenz,"show me what your doing? #SWAG"
274189454862868480,ChrisO_oRobin,"#starbucks #yay #yum #vanilla #inclass #suckstosuck #swag http://t.co/jkuUYmcw"
274189450244919297,Hiding_t0night,"@thatweemidget don't cry bby Douglas history n biology is heavy cray #swag"
274189447325708288,Lauren_Kate24,"#drumline #swag :) http://t.co/DetzsA7s"
274189440270872576,LeoraStauble,"RT @COJake91: ""@EnnenbachG: @GraceMattingley Haha i heard he gives a good deep throat tho."" #SWAG #YOLO"
274189437737508865,LeoraStauble,"RT @EdSand27: Problems of lolitas #fight #discussion #problem #badgirl #nigga #swag #lol #lmao #muthafucka  @ Coco del Mar http://t.co/C5jJuzk5"
274189435195756544,LeoraStauble,"RT @amploamplo: Under Armour performance gear for UofL Women's hockey with thermofusion decoration. #swag #amplohockey http://t.co/m2kfTrjX"
274189432293318656,LeoraStauble,"RT @RJbergerHOOPS: ""@CoolinWayne: Coogi, bum ass Manuel Art niggas http://t.co/h5q4w5zo"" #Swag"
274189429306961920,LeoraStauble,"RT @czarnakie: @D1Soccer22 Lookin fresh as I return on the bus mane! Flyin high homie!#swag"
274189428698775553,_ellonicaa,"Me and Moriah got an apartment. c; #swag #bestfriends #whoop http://t.co/BTlLNsX5"
274189421002256386,LeoraStauble,"RT @kylepotato: swagging it out #socool #swag #emotionalman #mrtakeyogirl http://t.co/1EjEzNIP"
274189418343038977,LeoraStauble,"RT @stepaniedywzwoo: SwagLet That Boy Cook#Swag"
274189416753397761,SwagSaturday,"RT @WickedEventsUk: Saturday 1st December #SWAG launches at Academy Nightclub hosted by 1Xtra's @CharlieSloth 8th Decembe X factors Micha B takes to the stage!!"
274189415579021312,LeoraStauble,"RT @BanaHadid: @TheAlyODonnell: @banahadid #bigbootyhoes #swag http://t.co/xQp999ZU”"
274189411174989824,LeoraStauble,"RT @Oliverplott: Where in the dickens did you get that #swag?"
274189409711181824,xanderboojwah,"my new pic makes me look like im eating cory's drumstick........#swag"
274189407920205825,LeoraStauble,"RT @BeliebingBailee: verified belieber!!!!!!!!!!!!!! haha swaggy xD #justinbieber #biebs #bieber #luv #swaggy #swag"
274189407047782401,kbcharlie1,"RT @gainwithpromo: We Give Away Shoutouts! ✔Get your own Shoutout by Liking Our Facebook Page http://t.co/KduDNvWb✔ #FF #Swag #TXF #Retweet ✼"
274189405558812673,LeoraStauble,"RT @xharryscurls69: Good pizza for us. #yolo #swag #amazing #awesome #beauty #beautiful #bestoftheday #cute #fun @ Made In Italy http://t.co/yJvexLOn"
274189403700752384,kilianijzerman,"RT @DavidCohlen: ""@palmbomensoep: 1 op de 100.000.000 mensen heeft swag, RT als jij die ene bent! #Swag"""
274189402895425536,LeoraStauble,"RT @jemil_hocalar: On that business man #swag http://t.co/PN68H4Z9"
274189400118816768,LeoraStauble,"RT @ericmatenaer: @MidwestSole I had the white with the shiny blue in 8th grade #dadalife #swag"
274189394645229568,LeoraStauble,"RT @Vince_Naylor: Thanks to my bestfriend @karlyhayes! #swag #hair #lighter #love #it #like4like http://t.co/gUW9ujJh"
274189346586906625,LewisNels,"My babies  #swag #huarache http://t.co/Jq6TxLze"
274189343399239680,Dmacracy,"Pink toe socks #Swag http://t.co/C2F1XwN3"
274189335149023232,LeoraStauble,"RT @BlinkDu: Muito obrigado família Xtreme #west #side #story #hiphop #street #dance #jets #sharks #cool #show #swag #str http://t.co/XlDmWJNs"
274189315515506689,SUKPRET,"#swag"
274189302131486720,Vince_Naylor,"Thanks to my bestfriend @karlyhayes! #swag #hair #lighter #love #it #like4like http://t.co/gUW9ujJh"
274189297865863168,ericmatenaer,"@MidwestSole I had the white with the shiny blue in 8th grade #dadalife #swag"
274189287845670914,jemil_hocalar,"On that business man #swag http://t.co/PN68H4Z9"
